Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Sales,Cost,Profit
ORD129842,2023-05-22,CUST4183,PROD74,STORE46,4,658.51,2634.04,1940.4087877258037,693.6312122741963
ORD129843,2023-06-07,CUST1269,PROD137,STORE28,2,240.28,480.56,360.52568910383076,120.03431089616925
ORD129844,2023-12-07,CUST5984,PROD290,STORE17,4,1289.86,5159.44,3330.5118994623485,1828.928100537651
ORD129845,2022-09-07,CUST2359,PROD112,STORE34,5,531.36,2656.8,2043.7990439484956,613.0009560515045
ORD129846,2024-06-19,CUST1469,PROD151,STORE12,5,1906.95,9534.75,7273.509085541265,2261.2409144587346
ORD129847,2022-09-06,CUST2898,PROD182,STORE29,5,1258.58,6292.9,4989.252950071158,1303.6470499288416
ORD129848,2024-05-03,CUST1069,PROD50,STORE48,2,453.53,907.06,735.6344806949731,171.4255193050268
ORD129849,2023-03-24,CUST3170,PROD137,STORE6,5,182.5,912.5,593.6571640552122,318.8428359447878
ORD129850,2022-03-24,CUST2650,PROD278,STORE46,1,392.84,392.84,324.1909378037853,68.64906219621469
ORD129851,2022-12-05,CUST2838,PROD298,STORE22,4,393.41,1573.64,1148.5308882240636,425.1091117759365
ORD129852,2022-04-05,CUST4674,PROD227,STORE8,5,1321.34,6606.7,4199.3799923340575,2407.3200076659423
ORD129853,2024-06-30,CUST5332,PROD8,STORE2,4,1772.03,7088.12,5211.1788742521685,1876.9411257478314
ORD129854,2022-09-16,CUST4291,PROD209,STORE34,4,598.8,2395.2,1859.6032471384128,535.596752861587
ORD129855,2022-05-02,CUST4936,PROD281,STORE15,2,1059.79,2119.58,1311.0538823844668,808.5261176155332
ORD129856,2023-06-19,CUST2673,PROD92,STORE9,5,1410.27,7051.35,5038.783255059306,2012.5667449406947
ORD129857,2024-08-10,CUST5151,PROD21,STORE21,4,1116.32,4465.28,2973.1497841235982,1492.1302158764015
ORD129858,2024-06-23,CUST4850,PROD171,STORE7,3,481.31,1443.93,1008.7575383806012,435.17246161939886
ORD129859,2024-08-04,CUST1605,PROD46,STORE44,3,1139.02,3417.06,2654.1102621600508,762.9497378399492
ORD129860,2022-04-02,CUST3765,PROD18,STORE12,1,1867.63,1867.63,1303.69643551443,563.9335644855701
ORD129861,2024-11-13,CUST2414,PROD34,STORE23,1,961.46,961.46,658.7638485362279,302.69615146377214
ORD129862,2022-02-21,CUST3747,PROD61,STORE44,4,597.61,2390.44,2003.1720842234356,387.26791577656445
ORD129863,2023-12-12,CUST3098,PROD194,STORE14,2,561.95,1123.9,704.2071081399026,419.69289186009746
ORD129864,2022-10-21,CUST2250,PROD272,STORE26,4,129.23,516.92,419.44552467426314,97.47447532573682
ORD129865,2022-10-27,CUST1904,PROD43,STORE16,3,85.11,255.32999999999998,173.2797522058172,82.05024779418278
ORD129866,2022-12-11,CUST4363,PROD79,STORE1,1,793.79,793.79,629.2207254494933,164.56927455050663
ORD129867,2022-07-13,CUST2288,PROD64,STORE36,3,1872.87,5618.61,4110.052083488622,1508.5579165113777
ORD129868,2023-03-12,CUST2311,PROD71,STORE27,5,888.16,4440.8,3573.950188444327,866.8498115556731
ORD129869,2023-01-20,CUST1749,PROD143,STORE24,4,1634.93,6539.72,5497.764897119063,1041.9551028809374
ORD129870,2024-05-04,CUST1345,PROD255,STORE37,1,847.67,847.67,611.4431982322765,236.2268017677235
ORD129871,2024-01-21,CUST2170,PROD155,STORE29,2,1842.87,3685.74,2632.2503227087695,1053.4896772912302
ORD129872,2022-11-16,CUST1884,PROD184,STORE9,1,505.08,505.08,374.569322113049,130.510677886951
ORD129873,2022-08-27,CUST2066,PROD282,STORE5,1,1037.7,1037.7,683.2153105387271,354.484689461273
ORD129874,2023-01-27,CUST2343,PROD47,STORE41,1,1345.64,1345.64,955.4837205638647,390.1562794361354
ORD129875,2023-10-10,CUST3700,PROD18,STORE31,4,1475.96,5903.84,3644.5870513387345,2259.2529486612657
ORD129876,2022-01-13,CUST4309,PROD172,STORE41,2,1407.2,2814.4,2116.4441811197744,697.9558188802257
ORD129877,2023-06-25,CUST2161,PROD87,STORE9,3,757.84,2273.52,1713.871027407948,559.6489725920519
ORD129878,2023-11-21,CUST2711,PROD43,STORE8,1,1544.22,1544.22,1281.0308742632023,263.1891257367977
ORD129879,2022-09-14,CUST1627,PROD131,STORE30,1,535.48,535.48,346.7530076332685,188.7269923667315
ORD129880,2022-04-18,CUST3309,PROD129,STORE16,3,1400.14,4200.42,3340.9800920321454,859.4399079678547
ORD129881,2022-07-02,CUST2455,PROD216,STORE42,1,173.54,173.54,140.4798712285677,33.06012877143229
ORD129882,2023-01-02,CUST4783,PROD17,STORE9,2,725.89,1451.78,1153.8711262950926,297.90887370490736
ORD129883,2024-10-16,CUST1063,PROD281,STORE41,2,309.19,618.38,427.15046307707337,191.22953692292663
ORD129884,2024-04-10,CUST3429,PROD98,STORE37,5,453.31,2266.55,1668.3946432482992,598.155356751701
ORD129885,2024-05-11,CUST1462,PROD6,STORE42,3,911.01,2733.0299999999997,2284.33926683112,448.6907331688799
ORD129886,2024-05-23,CUST3545,PROD298,STORE5,4,1696.25,6785.0,5505.893229239951,1279.1067707600487
ORD129887,2022-06-22,CUST4399,PROD204,STORE26,5,1159.2,5796.0,4290.9227861624395,1505.0772138375605
ORD129888,2024-01-30,CUST3056,PROD3,STORE37,2,551.5,1103.0,782.6836949323288,320.31630506767124
ORD129889,2024-02-10,CUST3268,PROD17,STORE42,5,822.74,4113.7,2665.9503125161386,1447.7496874838612
ORD129890,2023-03-28,CUST2558,PROD94,STORE5,4,855.53,3422.12,2520.9219037707767,901.1980962292232
ORD129891,2023-04-16,CUST3358,PROD156,STORE21,5,706.15,3530.75,2493.5492025728345,1037.2007974271655
ORD129892,2022-11-17,CUST1923,PROD86,STORE28,5,1590.28,7951.4,5471.605368323444,2479.7946316765556
ORD129893,2023-03-17,CUST5526,PROD252,STORE14,2,216.15,432.3,302.4910424769099,129.8089575230901
ORD129894,2023-02-03,CUST1235,PROD193,STORE46,3,734.57,2203.71,1636.9648399854298,566.7451600145703
ORD129895,2022-07-07,CUST3289,PROD36,STORE1,1,1499.58,1499.58,1054.941508617679,444.63849138232104
ORD129896,2024-06-03,CUST4729,PROD82,STORE17,3,1797.24,5391.72,4175.2225545388965,1216.4974454611038
ORD129897,2024-04-29,CUST5519,PROD123,STORE9,5,246.76,1233.8,774.6932150621501,459.10678493784985
ORD129898,2024-01-13,CUST5241,PROD240,STORE0,2,748.31,1496.62,1141.9692335741947,354.65076642580516
ORD129899,2024-05-11,CUST4529,PROD94,STORE12,1,1389.02,1389.02,1008.8934091496973,380.1265908503027
ORD129900,2023-05-30,CUST5102,PROD101,STORE12,1,1695.29,1695.29,1423.982400366021,271.30759963397895
ORD129901,2022-06-30,CUST4713,PROD229,STORE32,1,1823.61,1823.61,1338.0631385434679,485.54686145653204
ORD129902,2023-02-14,CUST5817,PROD66,STORE22,4,177.34,709.36,466.78298533687064,242.57701466312938
ORD129903,2023-05-31,CUST2842,PROD174,STORE32,1,130.81,130.81,97.23105097672168,33.57894902327833
ORD129904,2024-06-30,CUST2954,PROD50,STORE34,3,1154.15,3462.4500000000003,2389.214523389504,1073.2354766104963
ORD129905,2024-05-09,CUST2893,PROD186,STORE36,3,1365.56,4096.68,3372.0071233202166,724.6728766797837
ORD129906,2024-12-31,CUST2676,PROD10,STORE45,3,668.29,2004.87,1367.6433225344279,637.226677465572
ORD129907,2022-07-01,CUST5724,PROD260,STORE17,4,1404.09,5616.36,4521.728246338656,1094.6317536613433
ORD129908,2022-04-14,CUST1937,PROD152,STORE39,1,426.65,426.65,340.5012676137425,86.14873238625745
ORD129909,2022-10-14,CUST2980,PROD137,STORE37,1,264.87,264.87,214.42774334907187,50.44225665092813
ORD129910,2022-03-28,CUST3378,PROD216,STORE49,1,978.69,978.69,827.6080744268843,151.08192557311577
ORD129911,2023-01-21,CUST1958,PROD9,STORE23,2,908.2,1816.4,1537.025088990691,279.374911009309
ORD129912,2023-08-26,CUST2912,PROD205,STORE15,5,865.06,4325.299999999999,3087.764858487955,1237.5351415120444
ORD129913,2023-11-30,CUST2427,PROD155,STORE4,1,628.16,628.16,424.47942118525623,203.68057881474374
ORD129914,2023-03-19,CUST2807,PROD120,STORE11,1,1140.57,1140.57,749.8252064941348,390.7447935058651
ORD129915,2023-08-08,CUST5642,PROD289,STORE23,4,1972.93,7891.72,4973.730432520007,2917.9895674799936
ORD129916,2022-09-11,CUST4821,PROD88,STORE43,3,685.49,2056.4700000000003,1256.1512284028804,800.3187715971198
ORD129917,2024-08-09,CUST5062,PROD32,STORE46,4,1582.83,6331.32,5333.184610287629,998.1353897123709
ORD129918,2022-12-21,CUST3467,PROD27,STORE4,2,162.56,325.12,273.91094887965295,51.209051120347056
ORD129919,2023-02-14,CUST1013,PROD250,STORE5,1,304.93,304.93,194.5921580142198,110.33784198578022
ORD129920,2023-03-05,CUST2962,PROD96,STORE29,3,295.23,885.69,706.6383970421774,179.05160295782264
ORD129921,2023-04-20,CUST3123,PROD296,STORE46,5,131.01,655.05,535.6624055266664,119.38759447333359
ORD129922,2023-08-11,CUST5272,PROD230,STORE20,2,889.93,1779.86,1173.933681921066,605.926318078934
ORD129923,2024-09-03,CUST4055,PROD188,STORE47,1,395.61,395.61,262.81837517754616,132.79162482245385
ORD129924,2024-07-05,CUST1512,PROD169,STORE6,5,645.16,3225.7999999999997,2053.6641441585875,1172.1358558414122
ORD129925,2022-12-08,CUST1561,PROD140,STORE14,3,557.79,1673.37,1089.7371545398669,583.632845460133
ORD129926,2023-04-19,CUST3250,PROD228,STORE20,2,702.91,1405.82,960.2595475711438,445.56045242885614
ORD129927,2023-02-01,CUST1001,PROD116,STORE20,1,1180.45,1180.45,798.9372107858974,381.51278921410267
ORD129928,2024-12-04,CUST1079,PROD122,STORE9,5,1133.88,5669.400000000001,3711.4326277977143,1957.9673722022862
ORD129929,2023-11-22,CUST4226,PROD132,STORE26,3,867.45,2602.3500000000004,1906.158801906066,696.1911980939344
ORD129930,2024-01-04,CUST2177,PROD225,STORE43,3,1141.7,3425.1000000000004,2758.551388179777,666.5486118202234
ORD129931,2024-11-06,CUST2098,PROD164,STORE45,4,1466.51,5866.04,4973.14266546401,892.89733453599
ORD129932,2022-08-07,CUST1262,PROD49,STORE40,5,1304.55,6522.75,5081.9733320215355,1440.7766679784645
ORD129933,2023-08-19,CUST2701,PROD254,STORE0,5,42.35,211.75,145.53023586060218,66.21976413939782
ORD129934,2022-07-10,CUST2829,PROD188,STORE30,4,374.25,1497.0,1113.449648416949,383.550351583051
ORD129935,2023-10-06,CUST2715,PROD17,STORE38,4,224.0,896.0,598.7064236414927,297.29357635850727
ORD129936,2022-04-04,CUST4511,PROD46,STORE33,2,1265.35,2530.7,1520.6172792014152,1010.0827207985847
ORD129937,2022-12-06,CUST3353,PROD210,STORE9,1,1204.08,1204.08,867.6926791430886,336.3873208569113
ORD129938,2024-03-18,CUST5551,PROD175,STORE49,5,1903.66,9518.300000000001,7688.339485085202,1829.9605149147992
ORD129939,2022-12-26,CUST1313,PROD9,STORE22,1,1370.99,1370.99,1108.2379797947142,262.7520202052858
ORD129940,2022-04-22,CUST4419,PROD65,STORE30,5,1590.17,7950.85,6024.301309905243,1926.5486900947571
ORD129941,2022-10-30,CUST5892,PROD29,STORE19,5,1454.63,7273.150000000001,5422.788227273507,1850.3617727264937
ORD129942,2022-02-20,CUST1261,PROD134,STORE5,2,555.66,1111.32,922.8503910502085,188.46960894979145
ORD129943,2024-03-16,CUST3204,PROD62,STORE42,4,1927.23,7708.92,6393.97504750218,1314.94495249782
ORD129944,2023-12-02,CUST5430,PROD190,STORE39,2,984.48,1968.96,1575.6313437611434,393.32865623885664
ORD129945,2023-10-23,CUST3059,PROD200,STORE24,4,760.79,3043.16,2231.1434278571246,812.0165721428752
ORD129946,2022-02-05,CUST1895,PROD72,STORE45,1,1323.65,1323.65,895.9451216749178,427.7048783250823
ORD129947,2023-09-15,CUST3565,PROD61,STORE44,4,932.63,3730.52,2975.1302222084632,755.3897777915367
ORD129948,2023-11-14,CUST4642,PROD38,STORE47,2,395.03,790.06,576.2577245241681,213.80227547583183
ORD129949,2024-04-28,CUST1947,PROD224,STORE2,3,895.83,2687.4900000000002,2188.6889109887998,498.8010890112005
ORD129950,2024-08-17,CUST2060,PROD208,STORE13,2,169.82,339.64,219.53091541481737,120.10908458518261
ORD129951,2022-02-14,CUST4654,PROD156,STORE17,3,812.85,2438.55,1604.9460627787867,833.6039372212135
ORD129952,2024-05-22,CUST2127,PROD138,STORE28,1,38.83,38.83,23.39061745173758,15.439382548262419
ORD129953,2024-08-09,CUST3733,PROD37,STORE10,3,1391.63,4174.89,3135.9403318140003,1038.949668186
ORD129954,2023-10-16,CUST4523,PROD44,STORE16,4,1524.85,6099.4,4388.4793390730865,1710.9206609269131
ORD129955,2022-01-15,CUST3612,PROD110,STORE46,3,308.41,925.23,664.283195455314,260.9468045446861
ORD129956,2023-10-02,CUST1521,PROD66,STORE13,2,1150.48,2300.96,1634.4892764888855,666.4707235111146
ORD129957,2022-06-16,CUST4148,PROD39,STORE9,1,1147.85,1147.85,790.2940494515747,357.55595054842524
ORD129958,2022-03-04,CUST1006,PROD94,STORE37,4,14.35,57.4,48.04179617611568,9.358203823884317
ORD129959,2022-07-22,CUST1870,PROD288,STORE18,2,1409.47,2818.94,2011.0825120226095,807.8574879773905
ORD129960,2022-10-05,CUST2779,PROD149,STORE22,3,339.17,1017.51,756.0738940602607,261.43610593973926
ORD129961,2024-06-13,CUST1892,PROD76,STORE8,4,94.63,378.52,295.78035482877084,82.73964517122914
ORD129962,2023-02-07,CUST4188,PROD75,STORE15,1,114.63,114.63,70.65522333175375,43.97477666824625
ORD129963,2022-12-13,CUST1153,PROD45,STORE47,5,1448.8,7244.0,5626.983480052389,1617.0165199476114
ORD129964,2024-02-26,CUST5357,PROD210,STORE37,4,1655.55,6622.2,4334.145317725429,2288.054682274571
ORD129965,2024-09-02,CUST4921,PROD260,STORE29,5,1544.32,7721.599999999999,5566.073536484306,2155.5264635156936
ORD129966,2024-04-13,CUST5453,PROD188,STORE32,3,1219.66,3658.9800000000005,2985.0091019382035,673.970898061797
ORD129967,2022-07-12,CUST1009,PROD299,STORE24,4,1212.83,4851.32,3312.722492157799,1538.5975078422007
ORD129968,2024-06-17,CUST5967,PROD62,STORE22,5,1225.82,6129.099999999999,5055.519517888796,1073.5804821112033
ORD129969,2022-06-01,CUST4339,PROD259,STORE24,4,985.12,3940.48,2401.5445158794832,1538.9354841205168
ORD129970,2023-01-21,CUST4100,PROD112,STORE13,1,1211.29,1211.29,793.4403096591993,417.84969034080063
ORD129971,2024-09-15,CUST2882,PROD153,STORE28,1,106.83,106.83,69.5941207315709,37.2358792684291
ORD129972,2022-06-21,CUST2867,PROD48,STORE40,3,1165.02,3495.06,2896.7911101054074,598.2688898945926
ORD129973,2022-12-03,CUST2789,PROD155,STORE10,4,1177.53,4710.12,3877.547236098451,832.572763901549
ORD129974,2024-06-10,CUST5337,PROD283,STORE25,4,341.73,1366.92,924.1034151536411,442.816584846359
ORD129975,2023-08-28,CUST5697,PROD52,STORE19,1,1018.06,1018.06,617.5980056220177,400.46199437798225
ORD129976,2023-05-04,CUST5978,PROD189,STORE12,3,830.33,2490.9900000000002,1745.1494709665665,745.8405290334338
ORD129977,2023-10-28,CUST2549,PROD93,STORE20,4,1169.98,4679.92,3895.535496628194,784.3845033718062
ORD129978,2022-04-16,CUST1678,PROD214,STORE27,4,1746.44,6985.76,4987.6369612300605,1998.1230387699397
ORD129979,2024-05-19,CUST5295,PROD172,STORE18,4,1296.55,5186.2,3180.1125283408114,2006.0874716591884
ORD129980,2022-12-18,CUST2725,PROD262,STORE45,3,177.76,533.28,410.7640804464842,122.5159195535158
ORD129981,2024-04-27,CUST3510,PROD9,STORE28,2,649.28,1298.56,937.4523409519027,361.1076590480973
ORD129982,2022-02-17,CUST2384,PROD214,STORE22,2,466.86,933.72,595.6145396656055,338.1054603343945
ORD129983,2022-01-31,CUST1994,PROD7,STORE14,1,828.66,828.66,665.271636107299,163.38836389270102
ORD129984,2023-04-20,CUST5852,PROD271,STORE40,5,1642.98,8214.9,5252.452871901469,2962.447128098531
ORD129985,2023-04-22,CUST1339,PROD262,STORE30,3,1228.08,3684.24,2380.2545427316813,1303.9854572683184
ORD129986,2022-08-07,CUST4333,PROD270,STORE16,5,1190.46,5952.3,3579.7282663634933,2372.571733636507
ORD129987,2022-09-02,CUST4356,PROD224,STORE25,2,1819.83,3639.66,2960.205177200894,679.4548227991058
ORD129988,2023-03-19,CUST2718,PROD189,STORE43,2,1410.58,2821.16,2027.445913907922,793.7140860920779
ORD129989,2023-05-16,CUST3663,PROD214,STORE43,1,1791.42,1791.42,1264.676538872238,526.743461127762
ORD129990,2024-06-16,CUST3626,PROD47,STORE45,4,1152.15,4608.6,2846.228645430637,1762.3713545693636
ORD129991,2024-02-08,CUST3595,PROD168,STORE7,5,450.07,2250.35,1538.1165655888276,712.2334344111723
ORD129992,2022-09-12,CUST2392,PROD235,STORE19,2,1238.53,2477.06,1612.1459666334158,864.9140333665841
ORD129993,2022-03-11,CUST1036,PROD130,STORE41,2,1623.73,3247.46,2026.9085078699532,1220.5514921300469
ORD129994,2023-03-31,CUST4065,PROD273,STORE5,2,887.37,1774.74,1069.361622202439,705.3783777975609
ORD129995,2023-08-01,CUST5543,PROD68,STORE25,5,30.36,151.8,94.53104869770952,57.26895130229049
ORD129996,2024-10-22,CUST5280,PROD112,STORE47,4,1326.81,5307.24,3749.512802780148,1557.7271972198519
ORD129997,2023-05-10,CUST5801,PROD69,STORE6,4,1012.28,4049.12,2611.615478589757,1437.504521410243
ORD129998,2022-11-21,CUST2784,PROD169,STORE26,4,873.61,3494.44,2398.7386897784304,1095.7013102215697
ORD129999,2024-02-20,CUST2910,PROD133,STORE16,3,1016.73,3050.19,1875.0610615696808,1175.1289384303193
ORD130000,2023-02-07,CUST5453,PROD113,STORE4,3,1210.13,3630.3900000000003,2485.661388921079,1144.7286110789214
ORD130001,2024-04-30,CUST4216,PROD212,STORE49,2,1232.02,2464.04,2008.8436923757238,455.1963076242762
ORD130002,2022-05-09,CUST3876,PROD265,STORE28,2,604.92,1209.84,933.1381396834116,276.7018603165883
ORD130003,2022-05-26,CUST1668,PROD31,STORE26,4,294.92,1179.68,847.157858688827,332.5221413111731
ORD130004,2023-05-16,CUST2100,PROD24,STORE15,5,1417.26,7086.3,4429.560382425726,2656.7396175742742
ORD130005,2022-01-08,CUST3196,PROD241,STORE48,5,1105.79,5528.95,4378.421944809257,1150.5280551907426
ORD130006,2022-08-08,CUST2380,PROD22,STORE39,2,342.59,685.18,502.6289791131225,182.55102088687744
ORD130007,2023-12-26,CUST4908,PROD205,STORE24,3,1893.89,5681.67,3461.144432304839,2220.525567695161
ORD130008,2022-04-12,CUST4634,PROD75,STORE11,1,714.42,714.42,597.849292274471,116.5707077255289
ORD130009,2024-02-13,CUST2819,PROD272,STORE10,1,301.11,301.11,229.19206651006684,71.91793348993318
ORD130010,2022-01-02,CUST2022,PROD184,STORE11,4,824.82,3299.28,2058.3896207599755,1240.8903792400247
ORD130011,2023-11-26,CUST1677,PROD34,STORE22,2,1070.84,2141.68,1573.5939042023035,568.0860957976963
ORD130012,2024-02-10,CUST3498,PROD281,STORE17,3,1638.81,4916.43,3828.9104857588,1087.5195142412003
ORD130013,2024-04-13,CUST3551,PROD220,STORE29,4,1143.62,4574.48,3646.0901395207493,928.3898604792503
ORD130014,2024-01-10,CUST4189,PROD106,STORE29,3,1869.62,5608.86,4747.854324120247,861.0056758797527
ORD130015,2022-07-19,CUST5578,PROD7,STORE4,5,1852.16,9260.800000000001,7550.508346981167,1710.291653018834
ORD130016,2022-01-26,CUST2080,PROD34,STORE27,5,644.02,3220.1,2658.02152253367,562.0784774663298
ORD130017,2024-08-01,CUST1388,PROD232,STORE4,5,1598.63,7993.150000000001,6476.125161154717,1517.0248388452837
ORD130018,2022-04-12,CUST3900,PROD253,STORE4,2,1842.44,3684.88,2526.350966191574,1158.529033808426
ORD130019,2024-08-20,CUST4869,PROD259,STORE18,4,819.71,3278.84,2187.988962306971,1090.851037693029
ORD130020,2024-05-06,CUST3118,PROD38,STORE49,5,1288.92,6444.6,5311.687653296698,1132.9123467033023
ORD130021,2023-01-07,CUST2382,PROD111,STORE1,1,161.94,161.94,122.29491748870754,39.64508251129246
ORD130022,2022-07-16,CUST3050,PROD297,STORE45,5,1269.55,6347.75,4923.575211244583,1424.1747887554166
ORD130023,2023-05-25,CUST2128,PROD69,STORE33,2,1855.6,3711.2,2482.7603496009397,1228.4396503990602
ORD130024,2024-10-11,CUST3631,PROD57,STORE3,2,1160.69,2321.38,1791.1620597260312,530.2179402739689
ORD130025,2024-11-19,CUST2684,PROD11,STORE45,2,1150.38,2300.76,1900.509983316663,400.2500166833372
ORD130026,2024-07-11,CUST1913,PROD156,STORE41,1,1938.62,1938.62,1384.5867746615265,554.0332253384734
ORD130027,2022-10-26,CUST3489,PROD229,STORE22,1,1376.53,1376.53,854.3878801457116,522.1421198542884
ORD130028,2022-01-21,CUST4081,PROD31,STORE33,3,1871.92,5615.76,4704.041211249442,911.7187887505579
ORD130029,2024-11-30,CUST2555,PROD176,STORE17,3,1763.61,5290.83,3834.9434004021236,1455.8865995978763
ORD130030,2024-08-21,CUST3535,PROD264,STORE11,1,1884.12,1884.12,1484.3928058605425,399.7271941394574
ORD130031,2024-08-24,CUST4184,PROD258,STORE42,4,1745.49,6981.96,5199.57353347454,1782.3864665254596
ORD130032,2023-04-04,CUST4100,PROD9,STORE10,5,355.39,1776.9499999999998,1488.0005654355348,288.94943456446504
ORD130033,2023-05-29,CUST1349,PROD271,STORE39,3,1913.03,5739.09,3641.4709869057724,2097.6190130942277
ORD130034,2024-12-03,CUST3211,PROD50,STORE33,1,608.02,608.02,423.7634255895014,184.25657441049856
ORD130035,2022-02-10,CUST2055,PROD178,STORE25,1,210.18,210.18,169.53426406291163,40.645735937088375
ORD130036,2024-04-17,CUST1864,PROD14,STORE45,5,1785.31,8926.55,6347.474005265206,2579.0759947347933
ORD130037,2022-09-20,CUST1451,PROD137,STORE6,5,776.24,3881.2,3116.332282957806,764.8677170421938
ORD130038,2023-11-16,CUST5037,PROD293,STORE44,4,721.92,2887.68,1884.9628971440893,1002.7171028559105
ORD130039,2024-10-29,CUST3084,PROD124,STORE0,4,1461.33,5845.32,4659.367193130282,1185.9528068697173
ORD130040,2024-12-12,CUST3078,PROD164,STORE29,3,320.35,961.0500000000001,790.1720688925069,170.87793110749317
ORD130041,2024-10-19,CUST1643,PROD232,STORE36,4,748.95,2995.8,1949.3376920548046,1046.4623079451956
ORD130042,2022-05-08,CUST2678,PROD288,STORE18,1,1081.21,1081.21,845.4969908025861,235.71300919741395
ORD130043,2023-06-15,CUST4657,PROD96,STORE45,1,1817.51,1817.51,1339.420167199605,478.089832800395
ORD130044,2023-10-06,CUST2285,PROD290,STORE29,3,1975.58,5926.74,4994.248096955163,932.4919030448364
ORD130045,2023-06-09,CUST4221,PROD145,STORE37,3,362.48,1087.44,823.2814028675302,264.1585971324698
ORD130046,2024-01-27,CUST2853,PROD136,STORE12,2,395.2,790.4,592.0885324550986,198.31146754490135
ORD130047,2024-08-23,CUST1990,PROD13,STORE22,1,404.41,404.41,254.3549964010958,150.05500359890422
ORD130048,2024-06-12,CUST1911,PROD121,STORE43,4,1970.4,7881.6,6066.536351245035,1815.0636487549655
ORD130049,2024-01-29,CUST1173,PROD212,STORE25,3,1836.54,5509.62,4047.939228148684,1461.680771851316
ORD130050,2022-08-20,CUST5537,PROD62,STORE21,2,793.06,1586.12,1097.1912176995365,488.92878230046335
ORD130051,2024-07-21,CUST3946,PROD188,STORE18,1,419.17,419.17,327.0686709210266,92.10132907897344
ORD130052,2022-03-29,CUST5914,PROD261,STORE42,2,190.58,381.16,272.4957579225483,108.66424207745172
ORD130053,2024-02-05,CUST2289,PROD156,STORE3,5,1435.81,7179.049999999999,4959.5028612019505,2219.5471387980488
ORD130054,2023-09-29,CUST4629,PROD161,STORE9,5,1397.24,6986.2,4400.580824330807,2585.6191756691924
ORD130055,2022-07-20,CUST4807,PROD294,STORE20,5,1935.95,9679.75,8101.232130415012,1578.5178695849881
ORD130056,2024-09-12,CUST3181,PROD64,STORE25,2,489.11,978.22,755.8918126971356,222.32818730286442
ORD130057,2022-12-27,CUST5203,PROD281,STORE14,2,1524.25,3048.5,2421.3185450900824,627.1814549099176
ORD130058,2022-05-12,CUST3719,PROD199,STORE3,2,399.15,798.3,589.7192238045731,208.5807761954269
ORD130059,2022-06-26,CUST3667,PROD51,STORE41,2,1901.62,3803.24,2446.4966648626087,1356.743335137391
ORD130060,2024-12-11,CUST2755,PROD111,STORE16,4,735.09,2940.36,2182.748022807186,757.6119771928143
ORD130061,2022-01-22,CUST4293,PROD27,STORE16,5,678.18,3390.8999999999996,2746.440309917204,644.4596900827955
ORD130062,2023-10-15,CUST3921,PROD242,STORE11,4,800.12,3200.48,1982.4212823665919,1218.0587176334082
ORD130063,2024-02-22,CUST4582,PROD215,STORE1,1,723.73,723.73,448.83980576807875,274.89019423192127
ORD130064,2022-06-17,CUST3256,PROD118,STORE40,4,1393.83,5575.32,4352.356069364358,1222.963930635642
ORD130065,2024-11-27,CUST5827,PROD43,STORE1,5,1289.26,6446.3,4144.874865811598,2301.425134188402
ORD130066,2024-05-22,CUST3889,PROD172,STORE37,3,1942.98,5828.9400000000005,4513.700612789304,1315.2393872106968
ORD130067,2024-07-28,CUST1690,PROD72,STORE7,4,186.15,744.6,576.509399655714,168.09060034428603
ORD130068,2023-09-24,CUST4678,PROD186,STORE47,1,1469.38,1469.38,887.5164534552355,581.8635465447646
ORD130069,2024-04-13,CUST3297,PROD189,STORE11,5,747.84,3739.2000000000003,2402.5266117069496,1336.6733882930507
ORD130070,2023-12-23,CUST1821,PROD39,STORE8,5,1568.94,7844.700000000001,6406.922359582204,1437.7776404177966
ORD130071,2023-03-16,CUST3451,PROD185,STORE23,4,733.0,2932.0,2155.0567626878933,776.9432373121067
ORD130072,2022-08-31,CUST4420,PROD172,STORE46,5,260.97,1304.8500000000001,944.9269082569065,359.92309174309366
ORD130073,2023-08-24,CUST4364,PROD71,STORE28,3,371.16,1113.48,891.9355989205432,221.54440107945686
ORD130074,2024-02-01,CUST3168,PROD204,STORE6,3,1635.86,4907.58,3016.363415147204,1891.2165848527961
ORD130075,2023-06-27,CUST3021,PROD119,STORE47,1,235.29,235.29,173.74794182779468,61.542058172205316
ORD130076,2022-10-04,CUST1565,PROD278,STORE12,4,980.64,3922.56,2868.4484880036166,1054.1115119963833
ORD130077,2023-07-04,CUST1974,PROD288,STORE36,2,1703.72,3407.44,2151.9242546469936,1255.5157453530064
ORD130078,2023-02-07,CUST3134,PROD228,STORE25,2,1290.13,2580.26,1757.122136914986,823.1378630850143
ORD130079,2023-10-12,CUST3524,PROD78,STORE12,1,366.34,366.34,223.35205850641572,142.98794149358426
ORD130080,2024-09-23,CUST1625,PROD186,STORE23,1,1323.56,1323.56,1006.0985201969193,317.4614798030807
ORD130081,2022-03-17,CUST5353,PROD16,STORE13,5,1777.08,8885.4,6805.682691451211,2079.7173085487884
ORD130082,2022-12-05,CUST2530,PROD243,STORE4,3,1298.71,3896.13,2749.6791236344966,1146.4508763655035
ORD130083,2024-02-04,CUST4396,PROD278,STORE5,5,553.15,2765.75,1720.6348092084527,1045.1151907915473
ORD130084,2022-02-07,CUST3069,PROD214,STORE28,3,506.42,1519.26,1177.432824809371,341.8271751906291
